k,x,y,a,
996,40.73676093262801,-48.03685057482824,-0.005902605326722618,
997,40.430680340826974,-48.49524080175301,-0.005903063229469395,
998,40.40905736794679,-48.6041598485855,-0.00574548875150064,
999,40.38774450937496,-48.927806396277575,-0.00565788845424588,
1000,40.19231146862689,-49.31447076044193,-0.005580453477489251,
1001,40.189300982183035,-49.594224922850636,-0.005580879350923569,
1002,40.05243470444174,-49.68107689940054,-0.0054829331250391645,
1003,40.00212848322722,-49.71226162759777,-0.005444166598694269,
1004,40.0385067701544,-50.1854213245053,-0.005360229791496539,
1005,40.23603029312835,-50.381976721033446,-0.00526277596954568,
1006,40.04626858304274,-50.37954140213169,-0.005253475925501419,
1007,40.120608075024926,-50.130639425431234,-0.00510147316105313,
1008,40.08993687953499,-50.11054030193829,-0.005006454388816904,
1009,40.14936842566561,-50.00154691434498,-0.004985879787604574,
1010,40.39871340352982,-50.17175425186877,-0.004870218638672143,
1011,40.14025074498528,-49.990618798749935,-0.004849335613494143,
1012,40.32544310857724,-49.970372762326,-0.004810555128480193,
1013,40.52686195774166,-49.72096789483488,-0.004597525130683552,
1014,40.64280677567621,-49.40791146396939,-0.0044987443179988484,
1015,40.86234362582183,-49.00764517705265,-0.00446248145858744,
1016,40.95823273858697,-48.76169658095866,-0.00437690089051318,
1017,41.238872306079344,-48.54373593127821,-0.004311185093560731,
1018,41.30370739894516,-48.068775869217504,-0.004208260350521471,
1019,41.57549609477365,-47.74167405991896,-0.004098850111358435,
1020,41.71333300454511,-47.33250384237851,-0.0040409359461464804,
1021,41.795309519649344,-46.97104554589201,-0.003995950823583291,
1022,41.93993129639429,-46.88837090510247,-0.003954519982103412,
1023,42.25644725137694,-46.62971082097176,-0.003909077821175177,
1024,42.39862483311489,-46.1844256868706,-0.0038599422690701285,
1025,42.62569458051568,-45.47288568331724,-0.003849430809288584,
1026,42.61687325007551,-45.40712454624372,-0.0038856686479282632,
1027,42.680126082690556,-45.00650303587711,-0.003830952916683796,
1028,42.672965656048724,-44.93856490965941,-0.0038645323125844335,
1029,42.85921780382581,-44.769122176799826,-0.003592969816978266,
1030,43.048432330757024,-44.5083584506121,-0.0036282298087433806,
1031,43.01465276756861,-44.62206174330757,-0.0034476679657931796,
1032,42.76561951134819,-44.211001322846634,-0.003352854520623364,
1033,42.90597602797897,-44.12155729503051,-0.0033607678397479025,
1034,42.93165853668657,-43.98859323403571,-0.0032560905637415718,
1035,42.89184918779136,-43.9143981592554,-0.0032569342653854154,
1036,42.787674609286135,-43.734029752121714,-0.003351734357211391,
1037,42.734696411651605,-43.51228896298105,-0.0033334564867938663,
1038,42.605994967491576,-43.804497146240756,-0.0032832712298562147,
1039,42.30386703828979,-43.605075753565096,-0.0033663414410697017,
1040,42.30580283667552,-43.47668351641155,-0.003321078326792789,
1041,42.30369923733971,-43.441046351225,-0.003232346157064304,
1042,42.017290431756976,-43.23689778690064,-0.0031167747748827167,
1043,41.79632557106161,-43.34603019044899,-0.0031511636883050785,
1044,41.496248419696755,-43.03893191649582,-0.0030932296547565618,
1045,41.54679464440403,-43.27318026282319,-0.0031370610781042392,
1046,41.35341235265234,-43.126381144441716,-0.0030934557937211415,
1047,41.22779409620296,-43.2040314915922,-0.0030555269865048668,
1048,40.89616337594688,-42.90457412301205,-0.003054331719128247,
1049,40.621314483710094,-42.78126515617196,-0.002989462955592033,
1050,40.36749934878834,-42.44654905734733,-0.0029591530338922414,
1051,40.04618668971991,-42.4044389403324,-0.00287455821157855,
1052,39.795578039381724,-42.389379044033234,-0.0026856685312205363,
1053,39.49415681691198,-42.2721945680417,-0.0025873234485742575,
1054,39.07307983373346,-42.02001191133742,-0.0025282940102421526,
1055,39.098328149509975,-41.92574105269697,-0.0024708892402646927,
1056,38.72725523903859,-41.58260209772073,-0.0024841837822910037,
1057,38.43728872674565,-40.98014827788514,-0.002374830536942084,
1058,37.90478457436976,-40.80114891175048,-0.002368996323667089,
1059,37.3806997193855,-40.29523060578073,-0.0024275147999684634,
1060,36.89965150087436,-40.11166607602052,-0.002353192847881001,
1061,36.254602468918,-39.89728860056337,-0.0023789766722668872,
1062,36.16171793372602,-39.9836376363853,-0.0024037336306804856,
1063,35.45753440140745,-39.288984568070454,-0.0024233068645298085,
1064,35.019180352094345,-38.85894135297462,-0.002460421046768374,
1065,34.17536143352122,-38.751969779232255,-0.002504035334088825,
1066,33.60427843555962,-38.694544887121275,-0.00255003714975314,
1067,32.99801321133802,-38.35814184729249,-0.0026172223754791233,
1068,32.293702938966454,-38.03328416130682,-0.0026327515046754746,
1069,31.410240699404625,-37.47057926180118,-0.0027285806823110314,
1070,30.515003068573712,-37.18489862064675,-0.002809719629279191,
1071,30.127086093675647,-36.98640993921053,-0.0027785423896046543,
1072,29.5691152894949,-36.67693248713469,-0.00278778762988781,
1073,28.97107474504804,-36.39442576280718,-0.002867661799166265,
1074,28.162655352587215,-36.23305904797917,-0.0029263657661421816,
1075,27.559853521276512,-35.74923116368798,-0.0031243096692215133,
1076,26.872387876013484,-35.36608205519362,-0.0032312776534222875,
1077,26.184415759009656,-35.01019182553175,-0.0033274615112668876,
1078,25.857386726486805,-34.63085853466812,-0.003521639992498453,
1079,25.08858003166278,-34.21135943822982,-0.0035821239318025683,
1080,24.54064653184577,-34.12849995782046,-0.00373767287760323,
1081,23.857287755928763,-33.645274906191766,-0.003947004003865879,
1082,23.417485815964756,-33.362704145193696,-0.004048613159967077,
1083,23.01226093432955,-33.15387055571281,-0.004014531913511337,
1084,22.600738176205013,-32.770230099370735,-0.004163199454374322,
1085,22.117887525598135,-32.44488169382363,-0.0042831209544456975,
1086,21.57190622156121,-32.175530873221796,-0.004406028825435659,
1087,21.15913576756903,-32.3494738520097,-0.004388720178851575,
1088,20.771959749110508,-31.785472078209803,-0.004484055415741713,
1089,20.32046458747492,-31.38843938525548,-0.0044443474107370715,
1090,19.533326646074684,-31.40925281498945,-0.004486678599150332,
1091,18.97553174592298,-31.441343587062043,-0.00455978218932736,
1092,18.4769060583263,-31.57031024365749,-0.004527671350653145,
1093,18.12416102950007,-31.761340751578405,-0.00439469471048809,
1094,17.55905196980914,-31.62302898200996,-0.004391736839370021,
1095,17.05983067237846,-31.790326885061273,-0.004416048084087935,
1096,16.533090607882382,-31.970340432902827,-0.004286527960861908,
1097,16.147316735999276,-32.213665244930205,-0.004460932459691739,
1098,15.698431983082624,-32.48593924607239,-0.004449881422936741,
1099,15.30512768531534,-32.93374415915275,-0.004522362819220095,
1100,14.997231466105404,-33.3182022218596,-0.0045169932759524575,
1101,14.217315924387655,-33.80162563294214,-0.004671228581626507,
1102,13.521789762284133,-34.10436716419863,-0.004678556606676842,
1103,12.999733158315914,-34.623544788532286,-0.00467536722500994,
1104,12.439524716081124,-35.35874089400234,-0.004573099125155515,
1105,12.076435336043543,-35.92123143192778,-0.004500639847377521,
1106,11.668123147340385,-36.58275359139863,-0.004654837712950948,
1107,11.272584038764215,-37.14032752396963,-0.004600860020553082,
1108,10.915196183600843,-37.78274256947786,-0.004701462226548995,
1109,10.414458426487913,-38.3778363460363,-0.00483856118840171,
1110,10.223288425514045,-38.9722530755615,-0.004948283392240449,
1111,9.949045443402616,-39.71130760923589,-0.0050326435609074245,
1112,9.859741313299915,-40.568284048016025,-0.0051209626580247455,
1113,9.836669998924007,-41.23987817826427,-0.0054170277479206235,
1114,9.790246741879637,-42.1023502597115,-0.005402084742835475,
1115,9.85944068497999,-42.566261076086796,-0.005590455560075003,
1116,9.824261731664446,-43.177988041666595,-0.005640896451486596,
1117,9.818615691454607,-43.86867738161388,-0.005861038382317143,
1118,9.810526073585494,-44.7185996704395,-0.006009690617090718,
1119,10.145638001419536,-45.59379473343937,-0.006068650130496424,
1120,10.169476326092752,-46.16154477010266,-0.006271101407134018,
1121,10.406949251752161,-46.821282970392204,-0.00636469421056221,
1122,10.572122553319481,-47.50153305439114,-0.006500004522486716,
1123,10.831699069760344,-47.986380428309616,-0.006672712668618456,
1124,10.87504233649735,-48.754751974726545,-0.006958942142802297,
1125,11.18799281764466,-49.339679059351845,-0.007038520061634489,
1126,11.573786685235534,-50.067493837706536,-0.007133975319297101,
1127,11.93313320686386,-50.52180017734731,-0.007325033781118105,
1128,11.991418837921648,-51.15679532073354,-0.007293137764374406,
1129,12.005195476115706,-51.816439932218046,-0.007391590839923919,
1130,12.383741436524188,-52.349371070496126,-0.0074311439539746955,
1131,12.655393762306984,-52.68307949481491,-0.0074863083866877015,
1132,12.863058892360662,-53.42612847018017,-0.00761961765761902,
1133,12.791976388692312,-53.71603623080923,-0.007870920984856988,
1134,12.987612877642322,-54.27236622745764,-0.008017952560598935,
1135,13.010541140878274,-54.73279951020571,-0.008122193303355472,
1136,13.257629704385996,-55.200109435448496,-0.008157575721084791,
1137,13.467153980296173,-55.733134163856285,-0.008268942064551218,
1138,13.38440041981903,-55.988039510091035,-0.008460576001751402,
1139,13.799890643767286,-56.29299726411976,-0.008636998382826706,
1140,13.818396921013758,-56.78302217377115,-0.008668751394093418,
1141,13.868181555144977,-56.82687123042702,-0.008857091943160308,
1142,13.948350072063137,-57.22565042186975,-0.009074140862994292,
1143,14.131756807235282,-57.518319705103245,-0.009192205868001745,
1144,14.445124258858286,-57.39192389449056,-0.009328861740486421,
1145,14.84672690674696,-57.40232107950997,-0.009313159575653608,
1146,14.870747827605786,-57.67444704514164,-0.009394689156655018,
1147,14.840776520446658,-57.84303915238284,-0.009541608941078384,
1148,14.98301878716944,-57.56990830993867,-0.009570542769649077,
1149,15.072676132827503,-57.4912030153435,-0.00965133828356957,
1150,15.182569614272733,-57.55874148499648,-0.009701521552731332,
1151,15.36547104536317,-57.40742469581679,-0.009674937720674515,
1152,15.368125445494067,-57.21588099474836,-0.009679928892933792,
1153,15.351970116299446,-57.24575666715371,-0.009649248816037206,
1154,15.457257421213992,-57.05368741269355,-0.009652576134621933,
1155,15.61022248866573,-56.7565196605155,-0.009721547207811907,
1156,15.926864683160636,-56.29335887291266,-0.00967241763014316,
1157,16.14710958634731,-56.000392992289115,-0.009661090380312223,
1158,16.2186587870884,-55.821408454472866,-0.009664185678315534,
1159,16.127728558947947,-55.65151109900491,-0.009676662126897776,
1160,16.23049352744645,-55.22683080736665,-0.009636292565226452,
1161,16.44582294692162,-54.871029650189776,-0.009575377418964325,
1162,16.755335101470834,-54.62788838903601,-0.009658104722352338,
1163,17.028838233553646,-54.462081834060555,-0.00970416369058987,
1164,17.025587718800207,-54.058140872069146,-0.009734095573528287,
1165,17.005194561517186,-53.624131163868796,-0.009597992310257274,
1166,17.150155065115303,-53.88371110742326,-0.009530549808982299,
1167,17.467501481319623,-53.4738800953153,-0.009429879692543523,
1168,17.90753205933528,-53.507240972220806,-0.009419885070858593,
1169,17.87436208884359,-53.23986420591772,-0.009419610760113996,
1170,17.9265483843238,-53.09506212614234,-0.009316794567618294,
1171,18.00769289498561,-52.60257487386043,-0.009243548633500487,
1172,18.279676600806575,-52.34804526684333,-0.009221595903502255,
1173,18.479194815419618,-52.183182956653646,-0.009114830262098032,
1174,18.57028238303814,-52.01253726918448,-0.009087670570871927,
1175,18.700785872853555,-51.86871405978969,-0.008987531939388498,
1176,18.744425600827505,-51.690946293362714,-0.008856662692316957,
1177,18.87337089806527,-51.34100442451007,-0.008710138408799192,
1178,19.166420843356384,-51.036633596558445,-0.008481696234051336,
1179,19.055896898205468,-50.74239752766574,-0.008301234459057354,
1180,19.324700265702496,-50.35413720711595,-0.008113693970753682,
1181,19.46186392755681,-49.819961333817886,-0.007911081625400974,
1182,19.58344600149157,-49.42335919230887,-0.007746775555035501,
1183,19.572560881303154,-48.98438632691199,-0.00752356320142487,
1184,19.79023582914062,-48.62636920340625,-0.0073066925705266225,
1185,19.98543298166175,-47.62016223988142,-0.007140968649455803,
1186,20.060962365702082,-47.00870354331812,-0.006843064554143623,
1187,20.23090053181446,-46.28771429248998,-0.006867127191587963,
1188,19.927914269393728,-45.823176092216904,-0.00666747154516481,
1189,19.74638358380876,-45.07924248519562,-0.006506251136233401,
1190,20.03882414812191,-44.48712234329247,-0.006251218465367415,
1191,20.0526427152994,-43.94519043979632,-0.006166538909425475,
1192,19.951828763050486,-43.02920342316589,-0.006081795242978902,
1193,19.60704719663164,-42.62435219149485,-0.005999307844229844,
1194,19.428310841938107,-42.024662514906275,-0.005864811839845901,
1195,19.391062065471893,-41.53572902623271,-0.005749489310535055,
1196,19.089259567181134,-40.89734867408217,-0.005653791333386446,
1197,18.570615318848635,-40.280598784458945,-0.005450505937600263,
1198,18.413494501833956,-39.916952155842914,-0.005281435725513177,
1199,17.990302579414212,-39.51687983759104,-0.005104508441516949,
1200,17.60549343807909,-39.22763274875657,-0.004950027935305884,
1201,17.218678315793227,-38.83123219761244,-0.004902869608246141,
1202,16.69003681010892,-38.74024405174916,-0.004739072463468472,
1203,16.34331871999745,-38.42105454987609,-0.004583496896767568,
1204,15.977385927960785,-38.44100791616437,-0.004464595787744178,
1205,15.628249862934526,-38.349619091219616,-0.004433885081758499,
1206,15.156298479640862,-38.28310043661646,-0.004313113654247325,
1207,14.732188761558637,-38.17885721166729,-0.004190199346220468,
1208,14.64030831126391,-38.21525529218401,-0.004192279538184818,
1209,14.455163808330047,-38.18476969018627,-0.004257214704374067,
1210,14.08447135063862,-38.16937922000278,-0.00426669431332142,
1211,13.809714404432409,-38.67366415238897,-0.004254789903061253,
1212,13.356737149029215,-38.67517839277251,-0.004388954468351283,
1213,13.507615089406238,-38.913749380585244,-0.004349451053620976,
1214,13.602919360142133,-39.43102736643167,-0.004406202580671947,
1215,13.65407951801854,-39.51294032036327,-0.00450114292945582,
1216,13.569895120435993,-39.92656501443857,-0.004552068734966999,
1217,13.435652252377436,-40.314735450772886,-0.004664173096601193,
1218,13.657039772186453,-40.76286725306754,-0.00473050642475849,
1219,13.740604449601149,-41.16252721651099,-0.004797264935434788,
1220,13.950021027548031,-41.200528194692396,-0.0050179311722720835,
1221,14.30770444938749,-42.0298042033076,-0.005119665326693691,
1222,14.683900799422938,-42.38044465613884,-0.005256386894734299,
1223,15.06659136395346,-42.88541383277255,-0.005489895609643284,
1224,15.277680497227763,-43.587964251527524,-0.005667046717847062,
1225,15.467344575062999,-44.257954320553615,-0.005939123543218771,
1226,15.97749182020259,-44.58217473907915,-0.0060157331953933565,
1227,16.13400084017011,-45.16610764929847,-0.00610567355263957,
1228,16.547044562970353,-45.787994651348804,-0.006316084060476987,
1229,16.980086027478386,-46.446107506899736,-0.006527756747406814,
1230,17.248206058376077,-46.86490201981934,-0.006673960118313422,
1231,17.93534119815078,-47.22291636772774,-0.0068228756128838235,
1232,18.417939989080978,-47.805886187828946,-0.006894141746702826,
1233,18.88674249026057,-48.575322028000585,-0.0070741007208606245,
1234,19.371485768026727,-48.80450233994127,-0.007172065828910241,
1235,19.820779817200968,-49.88842903602763,-0.00716012202641196,
1236,19.99346613961427,-50.814219033250126,-0.0072525251563567115,
1237,20.496125542046517,-51.418777410221914,-0.007350813858779315,
1238,21.060609755379197,-52.218185652663216,-0.007446450019796253,
1239,21.280522716801833,-52.67208905842176,-0.007562051489227163,
1240,21.650166385631955,-53.42395007321989,-0.007725340239430266,
1241,21.781388960680818,-54.433950187641834,-0.007754662308702609,
1242,21.995024709106588,-55.19980710013133,-0.007769990388753131,
1243,22.421904042010713,-56.22565305527845,-0.00782103203883229,
1244,22.54921022829321,-57.204304212701786,-0.007909155418896717,
1245,22.80294150397787,-57.962721596287324,-0.008010699270929147,
1246,23.01088025407589,-58.856093092091406,-0.007939168694502383,
1247,23.071322799158246,-59.661760527726436,-0.00802201295898107,
1248,23.2277244082418,-60.64126015441041,-0.008039573322029222,
1249,23.293454205845954,-61.24384877456617,-0.008189658862311155,
1250,23.619957888155405,-62.18897656297732,-0.00829100393793827,
1251,24.056670041661768,-62.976233449199796,-0.008206024259154017,
1252,23.880345120564368,-63.714694279097785,-0.008376037604614606,
1253,23.830188471289567,-64.28062994921589,-0.00840053293815229,
1254,23.940993562491606,-65.20452146241027,-0.008368767160186804,
1255,24.102962381146913,-65.90072053651359,-0.00830898696833301,
1256,24.10342401795315,-66.45008421878633,-0.008297959528337008,
1257,23.923765446999234,-67.20014711092747,-0.008265221030283602,
1258,24.10890114852929,-67.62129667900312,-0.008250276482901046,
1259,23.910800706558877,-68.17688298689403,-0.008199064957903991,
1260,23.923211153504493,-68.66583793333028,-0.008173587033457715,
1261,23.957791546526895,-69.04526470596676,-0.008168771695484422,
1262,23.899895671649016,-69.36516727722477,-0.008150538842942678,
1263,23.853233013929096,-69.73336644655276,-0.008052964986990775,
1264,23.85004073655166,-69.89217774479486,-0.008090085544980702,
1265,23.830303394051636,-70.05357627096657,-0.008121978467788107,
1266,23.866416534297052,-70.17109445365674,-0.007903357913019729,
1267,23.8288010847645,-70.2159830412063,-0.008057843364294269,
1268,23.71399396800789,-70.16281193188765,-0.008003862892816644,
1269,23.70522334409794,-70.09423602064409,-0.007958462815279736,
1270,23.745863579126688,-70.03434809257108,-0.007936269622582225,
1271,23.66196718204321,-69.96586723564334,-0.007884083577753916,
1272,23.611441089378356,-70.14427220316003,-0.007869954885386244,
1273,23.624947608774598,-70.10366396329083,-0.007763709733560466,
1274,23.574087506868636,-69.6977632483627,-0.007785689693283767,
1275,23.453179912222367,-69.31194160424081,-0.00770440033814721,
1276,23.436180503362394,-69.03145317013067,-0.007580501241040091,
1277,23.320654227008696,-68.70320885268765,-0.007550704715017235,
1278,23.136101835108377,-68.554978563909,-0.0073908800830369695,
1279,23.119489443233615,-68.17767114524004,-0.007283711345117957,
1280,22.94247988626873,-67.86303078235518,-0.007169093476152765,
1281,22.675611422763893,-67.52171096824128,-0.007094938986757354,
1282,22.681729725964352,-66.94859395686248,-0.006990633666082203,
1283,22.286806287938756,-66.55030516840887,-0.006889909961708408,
1284,22.07148291970105,-66.25276478747023,-0.006714637870290925,
1285,21.89482536629284,-65.95101451770498,-0.0065852334384279105,
1286,21.62775249219065,-65.63758341800944,-0.00643649492201501,
1287,21.32898140077995,-65.28682934682507,-0.006344058225581437,
1288,21.19746351916504,-64.92375048318351,-0.006234501069782632,
1289,21.04906341142247,-64.56890950208452,-0.006094495036581048,
1290,20.551381959994195,-64.18476391688606,-0.0060204753255556,
1291,20.416165590805754,-63.67234482140312,-0.006012848799328377,
1292,20.100009112612664,-63.43539162711756,-0.0060148725393240135,
1293,19.774473118862904,-62.92173531795257,-0.005857893892469786,
1294,19.681177965276195,-62.44481841701629,-0.005759228202660136,
1295,19.178375643081942,-62.20087761503392,-0.005668509571596954,
1296,19.046953187523997,-61.54532585679058,-0.005525209261533933,
1297,18.839981418509456,-61.206713625597025,-0.005568020885033208,
1298,18.566085931596124,-60.73657752301033,-0.005366051318620643,
1299,18.32372616354152,-60.178075984596404,-0.005233704795428773,
1300,18.083466165736013,-59.66354446018751,-0.005107445176563948,
1301,17.902069404946317,-59.14033359112228,-0.00510595775734244,
1302,17.605550645707975,-58.874889697243034,-0.005088917945152761,
1303,17.470992411113794,-58.05612189601251,-0.005050402262044258,
1304,17.358961647641156,-57.71813263563569,-0.004883351619351593,
1305,17.178041216293455,-56.961607090072484,-0.004964708214315026,
1306,16.98105158161497,-56.39014870645653,-0.004933872840570974,
1307,16.645145223512063,-55.891113333098524,-0.0049215164800221365,
1308,16.51543722428072,-55.459149530843895,-0.004943833937782661,
1309,16.29102338755471,-54.80593481060882,-0.004990002183272806,
1310,16.101232210441253,-54.53102389179366,-0.005013688487934282,
1311,15.940413996326386,-54.281912131254714,-0.005038839921025119,
1312,15.745710265567528,-54.01416049801551,-0.005073403930702984,
1313,15.516480217051457,-53.71199065152214,-0.005133068557637718,
1314,15.334202990014742,-53.26379817465655,-0.005204233823131591,
1315,15.234802386969347,-52.78896455979699,-0.00523132957039752,
1316,14.88281506653913,-52.77326902801618,-0.005383301964350588,
1317,14.824368927950088,-52.657357433162325,-0.005532838989848829,
1318,14.469470999080803,-52.68450022859525,-0.005642831354839076,
1319,14.174626488340422,-52.662302078197136,-0.005770200230261717,
1320,13.849217538924734,-52.760892583191726,-0.005940224436364385,
1321,13.612948788961464,-52.737368255224375,-0.005970693084544318,
